project_name,version,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
rzwitserloot-lombok,1.16.2,7.402894356005789,7.32069464544139,2.3560057887120114,7.4703328509406655,29.58408104196816,4.954848046309696,0.5539797395079595,3.3542691751085383,0.6685962373371924,0.494356005788712,0.0,0.049493487698986975,0.035311143270622285,0.009840810419681621,1.5502170767004342,0.48596237337192477,0.1869753979739508,1.1808972503617945,0.05441389290882779,0.0,0.8946454413892909,0.0,1.8755426917510853,50.24167872648336,3.0410998552821997,0.27554269175108537,0.6037626628075253,0.15282199710564398,0.13545586107091173,2.786107091172214,1.1400868306801737,5.11808972503618,0.4083936324167873,4.876700434153401,0.33719247467438496,0.30564399421128796,0.34703328509406656,0.0,38.91287988422576,109.34095513748191
rzwitserloot-lombok,1.17.0,7.459537572254336,7.465895953757226,2.3341040462427745,7.6473988439306355,30.235549132947977,5.043930635838151,0.5589595375722544,3.4150289017341042,0.6953757225433526,0.4913294797687861,0.0,0.05,0.03526011560693642,0.010404624277456647,1.5526011560693642,0.4884393063583815,0.18757225433526012,1.1861271676300578,0.0546242774566474,0.0,0.8994219653179191,0.0,1.9208092485549133,51.04219653179191,3.0765895953757227,0.28208092485549136,0.6135838150289017,0.15895953757225434,0.13641618497109825,2.844508670520231,1.1473988439306357,5.188439306358381,0.41040462427745666,4.9367052023121385,0.3401734104046243,0.3132947976878613,0.3439306358381503,0.0,39.148265895953756,108.88815028901735
rzwitserloot-lombok,1.6.0,7.552748885586924,8.023774145616642,1.9484185947781787,8.77372107832732,35.392485671831885,5.578221184461897,0.42050520059435365,4.133092761621737,0.6155805561451921,0.4663553385693059,0.0,0.06750159201867968,0.03481214179579707,0.012736149437486733,1.7701125026533644,0.4962852897473997,0.25875610273827215,1.347272341328805,0.09000212269157291,0.0,0.8874973466355338,0.0,1.8715771598386755,50.06750159201868,2.8930163447251114,0.33580980683506684,0.5714285714285714,0.17809382296752282,0.21290596476331988,4.001698153258332,2.042878369772872,5.912969645510508,1.116748036510295,5.34514964975589,0.3680747187433666,0.2506898747611972,0.16939078751857356,0.0,37.4118021651454,92.76735300360858
rzwitserloot-lombok,1.7.0,7.551679863043013,8.01669163278408,1.951851059276696,8.730793922533705,35.39075540338113,5.5540338112561525,0.42114273485983306,4.110421570725444,0.6145944789214637,0.46629574149368713,0.0,0.0676225123047293,0.034881232612882514,0.012839717526214423,1.7551893858335117,0.491975176546116,0.25529638347956346,1.334902632142093,0.0896640273913974,0.0,0.8835865610956559,0.0,1.8636849989300235,50.04515300663385,2.8964262786218704,0.33682858977102503,0.5741493687138883,0.17954205007489835,0.21313931093515942,3.998502032955275,2.0314573079392253,5.915257864326985,1.1147014765675156,5.347100363791997,0.37598972822597904,0.2493045153006634,0.17226621014337684,0.0,37.46779370853841,92.63064412582924
rzwitserloot-lombok,1.8.0,7.641051567239636,7.888978766430738,2.072598584428716,8.601617795753286,33.04388270980789,5.406268958543984,0.4353892821031345,3.966835187057634,0.61314459049545,0.4673407482305359,0.0,0.06167846309403438,0.03296258847320526,0.012133468149646108,1.7559150657229525,0.4865520728008089,0.2558139534883721,1.333670374115268,0.08634984833164813,0.0,0.8952477249747219,0.0,1.8467138523761375,50.57411526794742,2.871587462082912,0.3243680485338726,0.6006066734074823,0.16946410515672397,0.20606673407482307,3.8641051567239635,1.935288169868554,5.908392315470172,1.0600606673407482,5.3474216380182,0.3862487360970677,0.2568250758341759,0.219211324570273,0.0,37.33993933265925,91.31870576339738
rzwitserloot-lombok,1.9.0,7.655055055055055,7.9687687687687685,2.0676676676676675,8.664464464464464,33.60580580580581,5.433033033033033,0.45605605605605604,3.9703703703703703,0.6262262262262263,0.4666666666666667,0.0,0.06026026026026026,0.032632632632632635,0.012212212212212211,1.7633633633633634,0.4904904904904905,0.25665665665665666,1.3365365365365365,0.08888888888888889,0.0,0.9009009009009009,0.0,1.904904904904905,51.22522522522522,2.9197197197197196,0.32652652652652653,0.6214214214214214,0.17457457457457456,0.2066066066066066,3.8484484484484485,1.9297297297297298,5.942942942942943,1.0466466466466466,5.381981981981982,0.3881881881881882,0.26166166166166166,0.22022022022022023,0.0,37.687087087087086,91.06386386386386
rzwitserloot-lombok,2.0.0,7.453614457831326,7.244578313253012,2.1870481927710843,7.94789156626506,28.247590361445784,5.049096385542168,0.6421686746987951,3.389759036144578,0.6822289156626506,0.4756024096385542,0.016566265060240965,0.05210843373493976,0.04006024096385542,0.012349397590361445,1.5656626506024096,0.5048192771084338,0.1536144578313253,1.2123493975903614,0.058132530120481925,0.0,0.9219879518072289,0.0,2.5503012048192772,51.27921686746988,3.16144578313253,0.23012048192771084,0.5379518072289157,0.172289156626506,0.1246987951807229,2.8650602409638553,1.055722891566265,4.899698795180723,0.3963855421686747,4.708132530120482,0.32710843373493975,0.2469879518072289,0.3373493975903614,0.2433734939759036,39.79909638554217,112.05271084337349
rzwitserloot-lombok,2.8,7.02112676056338,17.91046277665996,2.8531187122736417,20.963782696177063,70.07042253521126,9.433601609657948,0.7434607645875252,7.133802816901408,1.4114688128772637,0.44466800804828976,0.0,0.035211267605633804,0.08953722334004025,0.15392354124748492,5.32092555331992,2.9054325955734406,0.6106639839034205,4.430583501006036,0.19517102615694165,0.0,3.409456740442656,0.0,5.6720321931589535,103.71126760563381,4.7917505030181085,1.057344064386318,1.2484909456740443,0.864185110663984,1.0694164989939638,14.368209255533198,7.395372233400402,18.312877263581488,2.875251509054326,14.268611670020121,1.4164989939637826,0.14285714285714285,0.1096579476861167,0.0,78.14889336016097,64.69014084507042
rzwitserloot-lombok,2.9,7.045544554455446,17.91683168316832,2.868316831683168,21.022772277227723,70.14059405940594,9.402970297029704,0.7386138613861386,7.100990099009901,1.4207920792079207,0.4405940594059406,0.0,0.034653465346534656,0.0900990099009901,0.15445544554455445,5.313861386138614,2.9168316831683168,0.6168316831683168,4.421782178217822,0.19207920792079208,0.0,3.4158415841584158,0.0,5.676237623762376,105.4019801980198,4.784158415841584,1.0534653465346535,1.2475247524752475,0.8663366336633663,1.0594059405940595,14.33960396039604,7.371287128712871,18.321782178217823,2.873267326732673,14.266336633663366,1.4217821782178217,0.14554455445544554,0.10891089108910891,0.0,78.28217821782178,64.72772277227723
rzwitserloot-lombok,3.0,6.877446808510638,16.868085106382978,2.673191489361702,19.88,65.63914893617022,8.92936170212766,0.7072340425531914,6.661276595744681,1.363404255319149,0.48425531914893616,0.0,0.0451063829787234,0.15574468085106383,0.09617021276595744,5.173617021276596,2.842553191489362,0.6451063829787234,4.239148936170213,0.18553191489361703,0.0,3.3497872340425534,0.0,5.370212765957447,102.59234042553192,4.582127659574468,1.0195744680851064,1.1429787234042552,0.8417021276595744,0.9540425531914893,13.581276595744681,6.661276595744681,17.128510638297872,2.882553191489362,13.42468085106383,1.3319148936170213,0.16680851063829788,0.14553191489361703,0.0,79.09702127659574,67.07489361702127
